text@ert1993f	@ert1993f	1905.367	1912.41	Ну вот / к сожалению / это так // грустно / ну чё // ну у неё есть друзья хорошие / поэтому // вот // и у меня тоже //
text@ert1993f	@ert1993f	1913.052	1913.484	Нет // 
text@ert1993f	@ert1993f	1914.389	1917.842	Но я в хорошем плане не переживаю // то есть не в том что типа мне насрать // 
text@ert1993f	@ert1993f	1921.873	1925.042	Да тоже относительно // тип я хочу верить / что всё хорошо // вот //
text@kib1997f	@kib1997f	1589.009	1594.414	Нюта // и ваша женская группа / которая должна была стать манифестом женской дружбы //
text@kib1997f	@kib1997f	1596.642	1598.077	Что не сложилось?
text@kib1997f	@kib1997f	1616.089	1616.331	угу//
text@kib1997f	@kib1997f	1639.175	1639.396	угу//
text@kib1997f	@kib1997f	1655.292	1655.564	угу //
text@kib1997f	@kib1997f	1679.109	1679.616	угу //
text@kib1997f	@kib1997f	1687.279	1688.779	Ну вы поругались из-за этого?
text@kib1997f	@kib1997f	1745.821	1746.926	Неприятная штука //
text@kib1997f	@kib1997f	1831.22	1831.999	Угу //
text@kib1997f	@kib1997f	1839.81	1843.968	В чём вообще разница между твоей дружбой с Нютой и твоей дружбой с Машей?
text@kib1997f	@kib1997f	1846.168	1850.852	Потому что это две публичные так сказать дружбы / если так можно выразиться //
text@kib1997f	@kib1997f	1911.557	1913.168	Ты за неё не переживаешь?
text@kib1997f	@kib1997f	1913.684	1914.789	Ну Нюта сказала //
text@kib1997f	@kib1997f	1917.505	1918.157	Угу //
text@kib1997f	@kib1997f	1920.178	1921.526	Спокойна короче за неё?
words@ert1993f	@ert1993f	1593.87	1594.127	Да
words@ert1993f	@ert1993f	1594.127	1594.186	/
words@ert1993f	@ert1993f	1594.186	1594.317	мне
words@ert1993f	@ert1993f	1594.317	1594.458	очень
words@ert1993f	@ert1993f	1594.458	1595.071	хотелось
words@ert1993f	@ert1993f	1595.071	1595.091	/
words@ert1993f	@ert1993f	1595.091	1595.111	/
words@ert1993f	@ert1993f	1597.954	1598.43	Всралась
words@ert1993f	@ert1993f	1598.43	1598.842	наша
words@ert1993f	@ert1993f	1598.842	1600.221	манифестация
words@ert1993f	@ert1993f	1600.221	1600.594	женской
words@ert1993f	@ert1993f	1600.594	1601.031	дружбы
words@ert1993f	@ert1993f	1601.031	1601.052	/
words@ert1993f	@ert1993f	1601.052	1601.063	/
words@ert1993f	@ert1993f	1601.701	1601.953	Давно
words@ert1993f	@ert1993f	1601.953	1602.205	не
words@ert1993f	@ert1993f	1602.205	1602.457	было
words@ert1993f	@ert1993f	1602.457	1602.725	такого
words@ert1993f	@ert1993f	1602.725	1602.82	/
words@ert1993f	@ert1993f	1602.82	1603.229	что
words@ert1993f	@ert1993f	1603.229	1603.28	/
words@ert1993f	@ert1993f	1603.28	1603.336	/
words@ert1993f	@ert1993f	1603.336	1603.87	девчонки
words@ert1993f	@ert1993f	1603.87	1604.135	дружат
words@ert1993f	@ert1993f	1604.135	1604.476	/
words@ert1993f	@ert1993f	1604.476	1604.776	и
words@ert1993f	@ert1993f	1604.776	1604.962	делают
words@ert1993f	@ert1993f	1604.962	1605.453	реально
words@ert1993f	@ert1993f	1605.453	1605.629	прям
words@ert1993f	@ert1993f	1605.629	1606.176	/
words@ert1993f	@ert1993f	1606.176	1606.836	/
words@ert1993f	@ert1993f	1606.836	1607.265	такой
words@ert1993f	@ert1993f	1607.265	1607.332	типа
words@ert1993f	@ert1993f	1607.332	1607.571	/
words@ert1993f	@ert1993f	1607.571	1607.606	ну
words@ert1993f	@ert1993f	1607.606	1607.633	я
words@ert1993f	@ert1993f	1607.633	1607.807	не
words@ert1993f	@ert1993f	1607.807	1608.026	знаю
words@ert1993f	@ert1993f	1608.026	1608.056	/
words@ert1993f	@ert1993f	1608.056	1608.311	знаете
words@ert1993f	@ert1993f	1608.311	1608.332	/
words@ert1993f	@ert1993f	1608.332	1608.811	манифест
words@ert1993f	@ert1993f	1608.811	1609.068	женской
words@ert1993f	@ert1993f	1609.068	1609.711	дружбы
words@ert1993f	@ert1993f	1609.711	1609.748	/
words@ert1993f	@ert1993f	1609.748	1609.785	/
words@ert1993f	@ert1993f	1609.824	1610.066	Да
words@ert1993f	@ert1993f	1610.066	1610.217	на
words@ert1993f	@ert1993f	1610.217	1610.345	самом
words@ert1993f	@ert1993f	1610.345	1610.46	деле
words@ert1993f	@ert1993f	1610.46	1610.533	мне
words@ert1993f	@ert1993f	1610.533	1610.855	кажется
words@ert1993f	@ert1993f	1610.855	1610.907	/
words@ert1993f	@ert1993f	1610.907	1611.151	мы
words@ert1993f	@ert1993f	1611.151	1611.236	/
words@ert1993f	@ert1993f	1611.236	1611.688	настолько
words@ert1993f	@ert1993f	1611.688	1612.361	поменялись
words@ert1993f	@ert1993f	1612.361	1612.401	/
words@ert1993f	@ert1993f	1612.401	1612.568	и
words@ert1993f	@ert1993f	1612.568	1612.849	настолько
words@ert1993f	@ert1993f	1612.849	1612.962	у
words@ert1993f	@ert1993f	1612.962	1613.169	нас
words@ert1993f	@ert1993f	1613.169	1613.412	стало
words@ert1993f	@ert1993f	1613.412	1613.916	меняться
words@ert1993f	@ert1993f	1613.916	1614.508	/
words@ert1993f	@ert1993f	1614.508	1615.052	/
words@ert1993f	@ert1993f	1615.052	1615.512	общество
words@ert1993f	@ert1993f	1615.512	1615.638	вокруг
words@ert1993f	@ert1993f	1615.638	1615.797	нас
words@ert1993f	@ert1993f	1615.797	1615.924	/
words@ert1993f	@ert1993f	1615.924	1616.066	ну
words@ert1993f	@ert1993f	1616.066	1616.145	то
words@ert1993f	@ert1993f	1616.145	1616.366	есть
words@ert1993f	@ert1993f	1616.366	1616.629	скажем
words@ert1993f	@ert1993f	1616.629	1616.713	/
words@ert1993f	@ert1993f	1616.713	1616.824	у
words@ert1993f	@ert1993f	1616.824	1617.067	Нюты
words@ert1993f	@ert1993f	1617.067	1617.31	оно
words@ert1993f	@ert1993f	1617.31	1617.556	было
words@ert1993f	@ert1993f	1617.556	1617.604	/
words@ert1993f	@ert1993f	1617.604	1618.033	просто
words@ert1993f	@ert1993f	1618.033	1618.276	оно
words@ert1993f	@ert1993f	1618.276	1618.711	/
words@ert1993f	@ert1993f	1618.711	1619.207	/
words@ert1993f	@ert1993f	1619.207	1619.548	как-то
words@ert1993f	@ert1993f	1619.548	1619.65	/
words@ert1993f	@ert1993f	1619.65	1619.681	не
words@ert1993f	@ert1993f	1619.681	1619.838	знаю
words@ert1993f	@ert1993f	1619.838	1619.937	/
words@ert1993f	@ert1993f	1619.937	1620.707	усиливало
words@ert1993f	@ert1993f	1620.707	1620.769	что
words@ert1993f	@ert1993f	1620.769	1620.815	ли
words@ert1993f	@ert1993f	1620.815	1620.847	/
words@ert1993f	@ert1993f	1620.847	1621.091	там
words@ert1993f	@ert1993f	1621.091	1621.335	/
words@ert1993f	@ert1993f	1621.335	1621.727	дружбу
words@ert1993f	@ert1993f	1621.727	1621.774	с
words@ert1993f	@ert1993f	1621.774	1621.999	ней
words@ert1993f	@ert1993f	1621.999	1622.198	и
words@ert1993f	@ert1993f	1622.198	1622.451	тем
words@ert1993f	@ert1993f	1622.451	1622.717	временем
words@ert1993f	@ert1993f	1622.717	1622.751	/
words@ert1993f	@ert1993f	1622.751	1622.876	пока
words@ert1993f	@ert1993f	1622.876	1622.956	я
words@ert1993f	@ert1993f	1622.956	1623.202	там
words@ert1993f	@ert1993f	1623.202	1623.328	/
words@ert1993f	@ert1993f	1623.328	1623.418	с
words@ert1993f	@ert1993f	1623.418	1623.956	Женей
words@ert1993f	@ert1993f	1623.956	1624.424	/
words@ert1993f	@ert1993f	1624.424	1624.738	начала
words@ert1993f	@ert1993f	1624.738	1625.171	отношения
words@ert1993f	@ert1993f	1625.171	1625.638	строить
words@ert1993f	@ert1993f	1625.638	1625.751	/
words@ert1993f	@ert1993f	1625.751	1626.068	поэтому
words@ert1993f	@ert1993f	1626.068	1627.031	/
words@ert1993f	@ert1993f	1627.031	1627.292	очень
words@ert1993f	@ert1993f	1627.292	1627.692	сильно
words@ert1993f	@ert1993f	1627.692	1627.843	/
words@ert1993f	@ert1993f	1627.843	1628.211	другие
words@ert1993f	@ert1993f	1628.211	1628.479	стороны
words@ert1993f	@ert1993f	1628.479	1628.508	/
words@ert1993f	@ert1993f	1628.508	1628.78	стали
words@ert1993f	@ert1993f	1628.78	1629.085	расти
words@ert1993f	@ert1993f	1629.085	1629.148	/
words@ert1993f	@ert1993f	1629.148	1629.173	и
words@ert1993f	@ert1993f	1629.173	1629.414	это
words@ert1993f	@ert1993f	1629.414	1629.655	стало
words@ert1993f	@ert1993f	1629.655	1629.797	на
words@ert1993f	@ert1993f	1629.797	1630.039	самом
words@ert1993f	@ert1993f	1630.039	1630.221	деле
words@ert1993f	@ert1993f	1630.221	1630.445	большой
words@ert1993f	@ert1993f	1630.445	1630.811	проблемой
words@ert1993f	@ert1993f	1630.811	1630.855	в
words@ert1993f	@ert1993f	1630.855	1631.407	общении
words@ert1993f	@ert1993f	1631.407	1631.456	/
words@ert1993f	@ert1993f	1631.456	1631.606	потому
words@ert1993f	@ert1993f	1631.606	1632.251	что
words@ert1993f	@ert1993f	1632.251	1632.286	это
words@ert1993f	@ert1993f	1632.286	1632.46	все
words@ert1993f	@ert1993f	1632.46	1632.673	равно
words@ert1993f	@ert1993f	1632.673	1632.915	что
words@ert1993f	@ert1993f	1632.915	1633.32	/
words@ert1993f	@ert1993f	1633.32	1633.757	/
words@ert1993f	@ert1993f	1633.757	1634.234	утрирую
words@ert1993f	@ert1993f	1634.234	1634.684	/
words@ert1993f	@ert1993f	1634.684	1635.177	/
words@ert1993f	@ert1993f	1635.177	1635.774	жёсткого
words@ert1993f	@ert1993f	1635.774	1635.803	/
words@ert1993f	@ert1993f	1635.803	1635.84	там
words@ert1993f	@ert1993f	1635.84	1636.357	атеиста
words@ert1993f	@ert1993f	1636.357	1636.418	/
words@ert1993f	@ert1993f	1636.418	1637.269	учить
words@ert1993f	@ert1993f	1637.269	1637.386	тому
words@ert1993f	@ert1993f	1637.386	1637.625	как
words@ert1993f	@ert1993f	1637.625	1637.654	/
words@ert1993f	@ert1993f	1637.654	1638.016	знаешь
words@ert1993f	@ert1993f	1638.016	1638.037	/
words@ert1993f	@ert1993f	1638.037	1638.924	креститься
words@ert1993f	@ert1993f	1638.924	1638.951	и
words@ert1993f	@ert1993f	1638.951	1639.202	типа
words@ert1993f	@ert1993f	1639.202	1639.46	говоришь
words@ert1993f	@ert1993f	1639.46	1639.635	вот
words@ert1993f	@ert1993f	1639.635	1639.738	если
words@ert1993f	@ert1993f	1639.738	1639.989	ты
words@ert1993f	@ert1993f	1639.989	1640.788	покрестишься
words@ert1993f	@ert1993f	1640.788	1640.805	/
words@ert1993f	@ert1993f	1640.805	1640.863	у
words@ert1993f	@ert1993f	1640.863	1641.292	тебя
words@ert1993f	@ert1993f	1641.292	1641.315	в
words@ert1993f	@ert1993f	1641.315	1641.391	жизни
words@ert1993f	@ert1993f	1641.391	1641.571	всё
words@ert1993f	@ert1993f	1641.571	1641.788	сразу
words@ert1993f	@ert1993f	1641.788	1642.299	лучше
words@ert1993f	@ert1993f	1642.299	1642.42	станет
words@ert1993f	@ert1993f	1642.42	1642.468	/
words@ert1993f	@ert1993f	1642.468	1642.598	и
words@ert1993f	@ert1993f	1642.598	1642.735	ты
words@ert1993f	@ert1993f	1642.735	1642.872	такой
words@ert1993f	@ert1993f	1642.872	1643.009	/
words@ert1993f	@ert1993f	1643.009	1643.146	/
words@ert1993f	@ert1993f	1643.146	1644.112	#вздыхает#
words@ert1993f	@ert1993f	1644.112	1644.244	/
words@ert1993f	@ert1993f	1644.244	1644.368	/
words@ert1993f	@ert1993f	1644.368	1644.603	прими
words@ert1993f	@ert1993f	1644.603	1644.838	тот
words@ert1993f	@ert1993f	1644.838	1645.073	факт
words@ert1993f	@ert1993f	1645.073	1645.094	/
words@ert1993f	@ert1993f	1645.094	1645.309	что
words@ert1993f	@ert1993f	1645.309	1645.338	я
words@ert1993f	@ert1993f	1645.338	1645.611	просто
words@ert1993f	@ert1993f	1645.611	1646.407	атеист
words@ert1993f	@ert1993f	1646.407	1646.531	/
words@ert1993f	@ert1993f	1646.531	1646.658	не
words@ert1993f	@ert1993f	1646.658	1646.926	надо
words@ert1993f	@ert1993f	1646.926	1647.006	мне
words@ert1993f	@ert1993f	1647.006	1647.579	навязывать
words@ert1993f	@ert1993f	1647.579	1647.638	/
words@ert1993f	@ert1993f	1647.638	1647.715	/
words@ert1993f	@ert1993f	1647.715	1647.866	и
words@ert1993f	@ert1993f	1647.866	1647.958	то
words@ert1993f	@ert1993f	1647.958	1648.035	есть
words@ert1993f	@ert1993f	1648.035	1648.112	вот
words@ert1993f	@ert1993f	1648.112	1648.368	какие-то
words@ert1993f	@ert1993f	1648.368	1648.592	такие
words@ert1993f	@ert1993f	1648.592	1648.901	вещи
words@ert1993f	@ert1993f	1648.901	1649.414	случались
words@ert1993f	@ert1993f	1649.414	1649.46	/
words@ert1993f	@ert1993f	1649.46	1649.848	которые
words@ert1993f	@ert1993f	1649.848	1649.939	ну
words@ert1993f	@ert1993f	1649.939	1650.104	вот
words@ert1993f	@ert1993f	1650.104	1650.284	/
words@ert1993f	@ert1993f	1650.284	1650.449	/
words@ert1993f	@ert1993f	1650.449	1650.495	ну
words@ert1993f	@ert1993f	1650.495	1650.803	они
words@ert1993f	@ert1993f	1650.803	1651.179	никак
words@ert1993f	@ert1993f	1651.179	1651.263	не
words@ert1993f	@ert1993f	1651.263	1651.471	могли
words@ert1993f	@ert1993f	1651.471	1651.847	примиряться
words@ert1993f	@ert1993f	1651.847	1651.889	/
words@ert1993f	@ert1993f	1651.889	1652.041	даже
words@ert1993f	@ert1993f	1652.041	1652.196	при
words@ert1993f	@ert1993f	1652.196	1652.792	условии
words@ert1993f	@ert1993f	1652.792	1653.014	/
words@ert1993f	@ert1993f	1653.014	1653.236	что
words@ert1993f	@ert1993f	1653.236	1653.69	я
words@ert1993f	@ert1993f	1653.69	1653.809	была
words@ert1993f	@ert1993f	1653.809	1654.142	готова
words@ert1993f	@ert1993f	1654.142	1654.334	говорить
words@ert1993f	@ert1993f	1654.334	1654.574	опять
words@ert1993f	@ert1993f	1654.574	1654.814	же
words@ert1993f	@ert1993f	1654.814	1654.928	таки
words@ert1993f	@ert1993f	1654.928	1654.97	в
words@ert1993f	@ert1993f	1654.97	1655.212	лоб
words@ert1993f	@ert1993f	1655.212	1655.265	/
words@ert1993f	@ert1993f	1655.265	1655.326	/
words@ert1993f	@ert1993f	1655.326	1655.753	но
words@ert1993f	@ert1993f	1655.753	1656.084	я...
words@ert1993f	@ert1993f	1656.084	1656.416	я
words@ert1993f	@ert1993f	1656.416	1656.759	очень
words@ert1993f	@ert1993f	1656.759	1657.106	хотела
words@ert1993f	@ert1993f	1657.106	1657.154	/
words@ert1993f	@ert1993f	1657.154	1657.294	чтобы
words@ert1993f	@ert1993f	1657.294	1657.437	она
words@ert1993f	@ert1993f	1657.437	1657.539	мне
words@ert1993f	@ert1993f	1657.539	1657.707	тоже
words@ert1993f	@ert1993f	1657.707	1657.748	в
words@ert1993f	@ert1993f	1657.748	1657.832	лоб
words@ert1993f	@ert1993f	1657.832	1658.251	сказала
words@ert1993f	@ert1993f	1658.251	1658.301	/
words@ert1993f	@ert1993f	1658.301	1658.449	не
words@ert1993f	@ert1993f	1658.449	1658.587	то
words@ert1993f	@ert1993f	1658.587	1658.686	что
words@ert1993f	@ert1993f	1658.686	1658.87	типа
words@ert1993f	@ert1993f	1658.87	1658.909	/
words@ert1993f	@ert1993f	1658.909	1658.966	да
words@ert1993f	@ert1993f	1658.966	1659.579	заткнись
words@ert1993f	@ert1993f	1659.579	1659.652	ты
words@ert1993f	@ert1993f	1659.652	1659.754	!
words@ert1993f	@ert1993f	1659.754	1660.011	/
words@ert1993f	@ert1993f	1660.011	1660.14	а
words@ert1993f	@ert1993f	1660.14	1660.398	типа
words@ert1993f	@ert1993f	1660.398	1660.725	сказать
words@ert1993f	@ert1993f	1660.725	1660.859	вот
words@ert1993f	@ert1993f	1660.859	1661.227	свою
words@ert1993f	@ert1993f	1661.227	1661.859	позицию
words@ert1993f	@ert1993f	1661.859	1661.901	/
words@ert1993f	@ert1993f	1661.901	1661.933	/
words@ert1993f	@ert1993f	1661.933	1662.191	а
words@ert1993f	@ert1993f	1662.191	1662.56	она
words@ert1993f	@ert1993f	1662.56	1662.725	/
words@ert1993f	@ert1993f	1662.725	1662.847	то
words@ert1993f	@ert1993f	1662.847	1662.953	ли
words@ert1993f	@ert1993f	1662.953	1663.926	/
words@ert1993f	@ert1993f	1663.926	1664.788	/
words@ert1993f	@ert1993f	1664.788	1665.175	боялась
words@ert1993f	@ert1993f	1665.175	1665.263	сказать
words@ert1993f	@ert1993f	1665.263	1665.617	что-то
words@ert1993f	@ert1993f	1665.617	1665.778	не
words@ert1993f	@ert1993f	1665.778	1665.941	то
words@ert1993f	@ert1993f	1665.941	1665.974	/
words@ert1993f	@ert1993f	1665.974	1666.807	боялась
words@ert1993f	@ert1993f	1666.807	1666.88	моей
words@ert1993f	@ert1993f	1666.88	1667.056	какой-то
words@ert1993f	@ert1993f	1667.056	1668.225	реакции
words@ert1993f	@ert1993f	1668.225	1668.297	/
words@ert1993f	@ert1993f	1668.297	1668.407	хотя
words@ert1993f	@ert1993f	1668.407	1668.449	я
words@ert1993f	@ert1993f	1668.449	1668.692	там
words@ert1993f	@ert1993f	1668.692	1668.73	типа
words@ert1993f	@ert1993f	1668.73	1668.759	/
words@ert1993f	@ert1993f	1668.759	1669.525	никогда
words@ert1993f	@ert1993f	1669.525	1669.596	на
words@ert1993f	@ert1993f	1669.596	1669.667	неё
words@ert1993f	@ert1993f	1669.667	1669.704	не
words@ert1993f	@ert1993f	1669.704	1670.152	орала
words@ert1993f	@ert1993f	1670.152	1670.368	/
words@ert1993f	@ert1993f	1670.368	1670.581	/
words@ert1993f	@ert1993f	1670.581	1670.608	то
words@ert1993f	@ert1993f	1670.608	1670.774	есть
words@ert1993f	@ert1993f	1670.774	1670.903	/
words@ert1993f	@ert1993f	1670.903	1671.154	ну
words@ert1993f	@ert1993f	1671.154	1671.278	не
words@ert1993f	@ert1993f	1671.278	1671.761	знаю
words@ert1993f	@ert1993f	1671.761	1671.863	/
words@ert1993f	@ert1993f	1671.863	1671.968	/
words@ert1993f	@ert1993f	1671.968	1672.123	мы
words@ert1993f	@ert1993f	1672.123	1672.257	очень
words@ert1993f	@ert1993f	1672.257	1672.589	мало
words@ert1993f	@ert1993f	1672.589	1672.686	на
words@ert1993f	@ert1993f	1672.686	1672.826	самом
words@ert1993f	@ert1993f	1672.826	1673.033	деле
words@ert1993f	@ert1993f	1673.033	1673.409	говорили
words@ert1993f	@ert1993f	1673.409	1673.485	/
words@ert1993f	@ert1993f	1673.485	1673.7	судя
words@ert1993f	@ert1993f	1673.7	1673.778	по
words@ert1993f	@ert1993f	1673.778	1673.93	тому
words@ert1993f	@ert1993f	1673.93	1674.083	/
words@ert1993f	@ert1993f	1674.083	1674.537	как
words@ert1993f	@ert1993f	1674.537	1675.493	решился
words@ert1993f	@ert1993f	1675.493	1675.594	наш
words@ert1993f	@ert1993f	1675.594	1676.313	исход
words@ert1993f	@ert1993f	1676.313	1676.343	/
words@ert1993f	@ert1993f	1676.343	1676.433	и
words@ert1993f	@ert1993f	1676.433	1676.824	мы
words@ert1993f	@ert1993f	1676.824	1677.004	очень
words@ert1993f	@ert1993f	1677.004	1677.301	мало
words@ert1993f	@ert1993f	1677.301	1677.799	говорили
words@ert1993f	@ert1993f	1677.799	1677.836	о
words@ert1993f	@ert1993f	1677.836	1678.292	каких-то
words@ert1993f	@ert1993f	1678.292	1678.573	очень
words@ert1993f	@ert1993f	1678.573	1678.809	важных
words@ert1993f	@ert1993f	1678.809	1678.96	темах
words@ert1993f	@ert1993f	1678.96	1679.087	/
words@ert1993f	@ert1993f	1679.087	1679.221	/
words@ert1993f	@ert1993f	1679.221	1679.571	ну
words@ert1993f	@ert1993f	1679.571	1679.827	то
words@ert1993f	@ert1993f	1679.827	1680.083	есть
words@ert1993f	@ert1993f	1680.083	1680.299	мы
words@ert1993f	@ert1993f	1680.299	1680.52	просто
words@ert1993f	@ert1993f	1680.52	1680.779	весилилсь
words@ert1993f	@ert1993f	1680.779	1680.981	там
words@ert1993f	@ert1993f	1680.981	1681.083	/
words@ert1993f	@ert1993f	1681.083	1681.52	тусили
words@ert1993f	@ert1993f	1681.52	1682.238	/
words@ert1993f	@ert1993f	1682.238	1682.719	говорили
words@ert1993f	@ert1993f	1682.719	1682.748	о
words@ert1993f	@ert1993f	1682.748	1682.822	каких-то
words@ert1993f	@ert1993f	1682.822	1683.391	болезненных
words@ert1993f	@ert1993f	1683.391	1683.755	вещах
words@ert1993f	@ert1993f	1683.755	1683.774	/
words@ert1993f	@ert1993f	1683.774	1684.156	да
words@ert1993f	@ert1993f	1684.156	1684.776	переживали
words@ert1993f	@ert1993f	1684.776	1684.82	их
words@ert1993f	@ert1993f	1684.82	1684.935	вместе
words@ert1993f	@ert1993f	1684.935	1684.958	/
words@ert1993f	@ert1993f	1684.958	1685.247	ну
words@ert1993f	@ert1993f	1685.247	1685.536	вот
words@ert1993f	@ert1993f	1685.536	1685.826	/
words@ert1993f	@ert1993f	1685.826	1686.246	/
words@ert1993f	@ert1993f	1686.246	1686.276	не
words@ert1993f	@ert1993f	1686.276	1686.46	знаю
words@ert1993f	@ert1993f	1686.46	1686.594	/
words@ert1993f	@ert1993f	1686.594	1686.757	/
words@ert1993f	@ert1993f	1688.789	1688.914	Да
words@ert1993f	@ert1993f	1688.914	1689.031	мы
words@ert1993f	@ert1993f	1689.031	1689.27	не
words@ert1993f	@ert1993f	1689.27	1689.834	поругались
words@ert1993f	@ert1993f	1689.834	1689.909	/
words@ert1993f	@ert1993f	1689.909	1689.987	/
words@ert1993f	@ert1993f	1689.987	1690.052	ты
words@ert1993f	@ert1993f	1690.052	1690.161	знаешь
words@ert1993f	@ert1993f	1690.161	1690.192	/
words@ert1993f	@ert1993f	1690.192	1690.261	это
words@ert1993f	@ert1993f	1690.261	1690.399	много
words@ert1993f	@ert1993f	1690.399	1690.537	/
words@ert1993f	@ert1993f	1690.537	1690.776	много
words@ert1993f	@ert1993f	1690.776	1690.803	/
words@ert1993f	@ert1993f	1690.803	1691.096	много
words@ert1993f	@ert1993f	1691.096	1691.393	случаев
words@ert1993f	@ert1993f	1691.393	1691.51	/
words@ert1993f	@ert1993f	1691.51	1691.843	которые
words@ert1993f	@ert1993f	1691.843	1692.123	просто
words@ert1993f	@ert1993f	1692.123	1692.372	/
words@ert1993f	@ert1993f	1692.372	1692.621	на
words@ert1993f	@ert1993f	1692.621	1692.87	фоне
